OpossumID	OpossumID_version	HumanGeneName	HumanID	OpossumGeneName	DevilID	DevilGeneName
ENSMODG00000000373	ENSMODG00000000373.2	AP000311.1	ENSG00000249209		ENSSHAG00000000409	
ENSMODG00000000373	ENSMODG00000000373.2	ATP5PO	ENSG00000241837		ENSSHAG00000000409	
ENSMODG00000043425	ENSMODG00000043425.1					
ENSMODG00000026700	ENSMODG00000026700.1			U4		
ENSMODG00000049747	ENSMODG00000049747.1					
ENSMODG00000041816	ENSMODG00000041816.1			mdo-mir-7385i-1		
ENSMODG00000050851	ENSMODG00000050851.1					
ENSMODG00000049916	ENSMODG00000049916.1					
ENSMODG00000043862	ENSMODG00000043862.1					
ENSMODG00000031086	ENSMODG00000031086.2					
ENSMODG00000046576	ENSMODG00000046576.1					
ENSMODG00000042478	ENSMODG00000042478.1					
ENSMODG00000040067	ENSMODG00000040067.1					
ENSMODG00000043095	ENSMODG00000043095.1					
ENSMODG00000008733	ENSMODG00000008733.6	KRT76	ENSG00000185069	KRT76	ENSSHAG00000006000	
ENSMODG00000051599	ENSMODG00000051599.1			mdo-mir-7385g-3		
ENSMODG00000039480	ENSMODG00000039480.1	GHRL	ENSG00000157017			
ENSMODG00000042927	ENSMODG00000042927.1					
ENSMODG00000030085	ENSMODG00000030085.2					
ENSMODG00000040005	ENSMODG00000040005.1					
ENSMODG00000039348	ENSMODG00000039348.1	L1TD1	ENSG00000240563			
ENSMODG00000034404	ENSMODG00000034404.2					
ENSMODG00000017260	ENSMODG00000017260.5	FUCA2	ENSG00000001036		ENSSHAG00000013723	FUCA2
ENSMODG00000005221	ENSMODG00000005221.3					
ENSMODG00000045369	ENSMODG00000045369.1					
ENSMODG00000024820	ENSMODG00000024820.3	GRXCR1	ENSG00000215203	GRXCR1	ENSSHAG00000010170	GRXCR1
ENSMODG00000014847	ENSMODG00000014847.4	MMD	ENSG00000108960	MMD	ENSSHAG00000015031	MMD
ENSMODG00000040502	ENSMODG00000040502.1					
ENSMODG00000012668	ENSMODG00000012668.3					
ENSMODG00000004151	ENSMODG00000004151.5	CTU2	ENSG00000174177	CTU2	ENSSHAG00000007366	CTU2
ENSMODG00000040844	ENSMODG00000040844.1					
ENSMODG00000042229	ENSMODG00000042229.1					
ENSMODG00000005419	ENSMODG00000005419.4	MOV10L1	ENSG00000073146	MOV10L1	ENSSHAG00000007502	MOV10L1
ENSMODG00000029165	ENSMODG00000029165.2					
ENSMODG00000032983	ENSMODG00000032983.2					
ENSMODG00000006419	ENSMODG00000006419.3					
ENSMODG00000041680	ENSMODG00000041680.1					
ENSMODG00000021299	ENSMODG00000021299.4	USP13	ENSG00000058056	USP13	ENSSHAG00000017431	USP13
ENSMODG00000032649	ENSMODG00000032649.2					
ENSMODG00000044422	ENSMODG00000044422.1					
ENSMODG00000034387	ENSMODG00000034387.2					
ENSMODG00000045242	ENSMODG00000045242.1			mdo-mir-1544f		
ENSMODG00000022467	ENSMODG00000022467.1	MIR10B	ENSG00000207744	mdo-mir-10b	ENSSHAG00000019013	MIR10B
ENSMODG00000015904	ENSMODG00000015904.4	OTUD3	ENSG00000169914		ENSSHAG00000004497	OTUD3
ENSMODG00000008568	ENSMODG00000008568.4	IDH3G	ENSG00000067829	IDH3G	ENSSHAG00000002947	
ENSMODG00000008568	ENSMODG00000008568.4	IDH3G	ENSG00000067829	IDH3G	ENSSHAG00000001102	
ENSMODG00000016086	ENSMODG00000016086.5	PHC3	ENSG00000173889	PHC3	ENSSHAG00000015302	PHC3
ENSMODG00000041135	ENSMODG00000041135.1					
ENSMODG00000046324	ENSMODG00000046324.1					
ENSMODG00000036436	ENSMODG00000036436.1			mdo-mir-1544b		
ENSMODG00000043581	ENSMODG00000043581.1					
ENSMODG00000024005	ENSMODG00000024005.1	RHOG	ENSG00000177105	RHOG	ENSSHAG00000010116	RHOG
ENSMODG00000047938	ENSMODG00000047938.1					
ENSMODG00000019678	ENSMODG00000019678.3	BNIP3	ENSG00000176171	BNIP3	ENSSHAG00000003844	BNIP3
ENSMODG00000005505	ENSMODG00000005505.4	SEC13	ENSG00000157020	SEC13	ENSSHAG00000016558	SEC13
ENSMODG00000042730	ENSMODG00000042730.1					
ENSMODG00000009598	ENSMODG00000009598.4	HOXD4	ENSG00000170166	HOXD4	ENSSHAG00000016086	HOXD4
ENSMODG00000023990	ENSMODG00000023990.2	LRRC3B	ENSG00000179796	LRRC3B	ENSSHAG00000015256	LRRC3B
ENSMODG00000040740	ENSMODG00000040740.1			mdo-mir-1545d-1		
ENSMODG00000018735	ENSMODG00000018735.4	PLA2G6	ENSG00000184381	PLA2G6	ENSSHAG00000007131	
ENSMODG00000044239	ENSMODG00000044239.1					
ENSMODG00000000367	ENSMODG00000000367.3	BCAS2	ENSG00000116752	BCAS2	ENSSHAG00000008467	BCAS2
ENSMODG00000006416	ENSMODG00000006416.3				ENSSHAG00000006490	
ENSMODG00000012090	ENSMODG00000012090.4	ITGA3	ENSG00000005884	ITGA3	ENSSHAG00000012691	ITGA3
ENSMODG00000043182	ENSMODG00000043182.1					
ENSMODG00000001465	ENSMODG00000001465.4	EPHA1	ENSG00000146904	EPHA1	ENSSHAG00000006808	EPHA1
ENSMODG00000001392	ENSMODG00000001392.4	WDR1	ENSG00000071127	WDR1	ENSSHAG00000003806	WDR1
ENSMODG00000020673	ENSMODG00000020673.4	KDR	ENSG00000128052	KDR	ENSSHAG00000008488	KDR
ENSMODG00000050779	ENSMODG00000050779.1					
ENSMODG00000031010	ENSMODG00000031010.2					
ENSMODG00000045928	ENSMODG00000045928.1			mdo-mir-1545g-1		
ENSMODG00000029140	ENSMODG00000029140.2					
ENSMODG00000041526	ENSMODG00000041526.1					
ENSMODG00000000387	ENSMODG00000000387.4	MOCOS	ENSG00000075643	MOCOS	ENSSHAG00000015819	MOCOS
ENSMODG00000045616	ENSMODG00000045616.1					
ENSMODG00000040907	ENSMODG00000040907.1	RPL37A	ENSG00000197756			
ENSMODG00000036451	ENSMODG00000036451.1					
ENSMODG00000047488	ENSMODG00000047488.1					
ENSMODG00000043437	ENSMODG00000043437.1					
ENSMODG00000037249	ENSMODG00000037249.1			mdo-mir-1545e-1		
ENSMODG00000033904	ENSMODG00000033904.2					
ENSMODG00000018756	ENSMODG00000018756.4	HJV	ENSG00000168509	HJV	ENSSHAG00000018676	HJV
ENSMODG00000012821	ENSMODG00000012821.3	ELOVL6	ENSG00000170522			
ENSMODG00000036716	ENSMODG00000036716.1					
ENSMODG00000043043	ENSMODG00000043043.1					
ENSMODG00000006411	ENSMODG00000006411.3					
ENSMODG00000019681	ENSMODG00000019681.4	PPP2R2D	ENSG00000175470	PPP2R2D	ENSSHAG00000017392	
ENSMODG00000019681	ENSMODG00000019681.4	PPP2R2D	ENSG00000175470	PPP2R2D	ENSSHAG00000002913	
ENSMODG00000040425	ENSMODG00000040425.1					
ENSMODG00000046147	ENSMODG00000046147.1					
ENSMODG00000046524	ENSMODG00000046524.1	HOXD3	ENSG00000128652	HOXD3	ENSSHAG00000016090	HOXD3
ENSMODG00000020774	ENSMODG00000020774.4	HELQ	ENSG00000163312	HELQ	ENSSHAG00000006446	HELQ
ENSMODG00000018053	ENSMODG00000018053.4	CD9	ENSG00000010278		ENSSHAG00000013749	CD9
ENSMODG00000040544	ENSMODG00000040544.1					
ENSMODG00000024866	ENSMODG00000024866.2	TNP1	ENSG00000118245	TNP1		
ENSMODG00000008747	ENSMODG00000008747.4	KRT4	ENSG00000170477	KRT4	ENSSHAG00000005670	KRT4
ENSMODG00000045726	ENSMODG00000045726.1					
ENSMODG00000011756	ENSMODG00000011756.4	ACPP	ENSG00000014257	ACPP	ENSSHAG00000016175	ACPP
ENSMODG00000028495	ENSMODG00000028495.2	CCDC59	ENSG00000133773		ENSSHAG00000007040	CCDC59
ENSMODG00000046247	ENSMODG00000046247.1					
ENSMODG00000038212	ENSMODG00000038212.1	CERS4	ENSG00000090661		ENSSHAG00000001540	
ENSMODG00000016088	ENSMODG00000016088.3	GPR160	ENSG00000173890		ENSSHAG00000015506	GPR160
ENSMODG00000047135	ENSMODG00000047135.1					
ENSMODG00000023933	ENSMODG00000023933.2	RNF186	ENSG00000178828	RNF186		
ENSMODG00000051290	ENSMODG00000051290.1					
ENSMODG00000014851	ENSMODG00000014851.4	HLF	ENSG00000108924	HLF	ENSSHAG00000015304	HLF
ENSMODG00000007810	ENSMODG00000007810.5	NUMBL	ENSG00000105245	NUMBL		
ENSMODG00000046641	ENSMODG00000046641.1				ENSSHAG00000006573	
ENSMODG00000037577	ENSMODG00000037577.1					
ENSMODG00000031648	ENSMODG00000031648.2					
ENSMODG00000049769	ENSMODG00000049769.1					
ENSMODG00000007448	ENSMODG00000007448.4	C2CD3	ENSG00000168014	C2CD3	ENSSHAG00000012678	C2CD3
ENSMODG00000037438	ENSMODG00000037438.1			mdo-mir-1544c-4		
ENSMODG00000050812	ENSMODG00000050812.1					
ENSMODG00000032980	ENSMODG00000032980.2					
ENSMODG00000013274	ENSMODG00000013274.3	LSM5	ENSG00000106355			
ENSMODG00000000348	ENSMODG00000000348.4	DENND2C	ENSG00000175984	DENND2C	ENSSHAG00000008636	DENND2C
ENSMODG00000019873	ENSMODG00000019873.3	TP53I11	ENSG00000175274	TP53I11	ENSSHAG00000006849	TP53I11
ENSMODG00000004039	ENSMODG00000004039.2	LENG1	ENSG00000105617	LENG1		
ENSMODG00000013439	ENSMODG00000013439.4	IFT46	ENSG00000118096	IFT46	ENSSHAG00000012377	IFT46
ENSMODG00000014965	ENSMODG00000014965.3	EIF4G1	ENSG00000114867			
ENSMODG00000048176	ENSMODG00000048176.1					
ENSMODG00000040973	ENSMODG00000040973.1					
ENSMODG00000047521	ENSMODG00000047521.1					
ENSMODG00000036501	ENSMODG00000036501.1					
ENSMODG00000051580	ENSMODG00000051580.1			mdo-mir-1545e-1		
ENSMODG00000049754	ENSMODG00000049754.1					
ENSMODG00000040677	ENSMODG00000040677.1					
ENSMODG00000050886	ENSMODG00000050886.1					
ENSMODG00000045643	ENSMODG00000045643.1					
ENSMODG00000038409	ENSMODG00000038409.1					
ENSMODG00000041435	ENSMODG00000041435.1			mdo-mir-1544e-2		
ENSMODG00000021484	ENSMODG00000021484.3	ROCK1	ENSG00000067900	ROCK1	ENSSHAG00000014424	
ENSMODG00000047182	ENSMODG00000047182.1				ENSSHAG00000000504	
ENSMODG00000047182	ENSMODG00000047182.1				ENSSHAG00000001215	
ENSMODG00000047182	ENSMODG00000047182.1				ENSSHAG00000002098	
ENSMODG00000047182	ENSMODG00000047182.1				ENSSHAG00000001259	
ENSMODG00000047182	ENSMODG00000047182.1				ENSSHAG00000000281	
ENSMODG00000047182	ENSMODG00000047182.1				ENSSHAG00000002780	
ENSMODG00000047182	ENSMODG00000047182.1				ENSSHAG00000003680	
ENSMODG00000047182	ENSMODG00000047182.1				ENSSHAG00000001718	
ENSMODG00000008758	ENSMODG00000008758.1	KRT75	ENSG00000170454			
ENSMODG00000047156	ENSMODG00000047156.1	MYH3	ENSG00000109063	MYH3	ENSSHAG00000010854	MYH3
ENSMODG00000008347	ENSMODG00000008347.2	STIM1	ENSG00000167323	STIM1	ENSSHAG00000011133	STIM1
ENSMODG00000015900	ENSMODG00000015900.4	TMCO4	ENSG00000162542		ENSSHAG00000003332	
ENSMODG00000041323	ENSMODG00000041323.1					
ENSMODG00000008494	ENSMODG00000008494.4	USP47	ENSG00000170242	USP47	ENSSHAG00000012879	USP47
ENSMODG00000008503	ENSMODG00000008503.4	SST	ENSG00000157005	SST	ENSSHAG00000014145	SST
ENSMODG00000009604	ENSMODG00000009604.5	HOXD1	ENSG00000128645	HOXD1	ENSSHAG00000016187	HOXD1
ENSMODG00000019196	ENSMODG00000019196.4	ADAP2	ENSG00000184060	ADAP2	ENSSHAG00000018704	
ENSMODG00000011311	ENSMODG00000011311.4	LARS2	ENSG00000011376	LARS2	ENSSHAG00000000831	LARS2
ENSMODG00000038607	ENSMODG00000038607.1					
ENSMODG00000038309	ENSMODG00000038309.1					
ENSMODG00000037897	ENSMODG00000037897.1					
ENSMODG00000017255	ENSMODG00000017255.5	PHACTR2	ENSG00000112419	PHACTR2	ENSSHAG00000014672	PHACTR2
ENSMODG00000015194	ENSMODG00000015194.2	LRRC4	ENSG00000128594	LRRC4	ENSSHAG00000016213	LRRC4
ENSMODG00000016096	ENSMODG00000016096.4	SEC62	ENSG00000008952	SEC62	ENSSHAG00000000094	SEC62
ENSMODG00000047077	ENSMODG00000047077.1			mdo-mir-1545f		
ENSMODG00000016498	ENSMODG00000016498.5	RAB39B	ENSG00000155961		ENSSHAG00000003855	RAB39B
ENSMODG00000038666	ENSMODG00000038666.1	L1TD1	ENSG00000240563			
ENSMODG00000049644	ENSMODG00000049644.1					
ENSMODG00000041145	ENSMODG00000041145.1				ENSSHAG00000006902	
ENSMODG00000045463	ENSMODG00000045463.1					
ENSMODG00000004254	ENSMODG00000004254.3	B4GALT5	ENSG00000158470		ENSSHAG00000000527	
ENSMODG00000032243	ENSMODG00000032243.2					
ENSMODG00000009475	ENSMODG00000009475.4	KIF18A	ENSG00000121621	KIF18A	ENSSHAG00000015625	KIF18A
ENSMODG00000051474	ENSMODG00000051474.1			mdo-mir-1545d-3		
ENSMODG00000046977	ENSMODG00000046977.1				ENSSHAG00000000504	
ENSMODG00000046977	ENSMODG00000046977.1				ENSSHAG00000001215	
ENSMODG00000046977	ENSMODG00000046977.1				ENSSHAG00000002098	
ENSMODG00000046977	ENSMODG00000046977.1				ENSSHAG00000001259	
ENSMODG00000046977	ENSMODG00000046977.1				ENSSHAG00000000281	
ENSMODG00000046977	ENSMODG00000046977.1				ENSSHAG00000002780	
ENSMODG00000046977	ENSMODG00000046977.1				ENSSHAG00000003680	
ENSMODG00000046977	ENSMODG00000046977.1				ENSSHAG00000001718	
ENSMODG00000046002	ENSMODG00000046002.1					
ENSMODG00000034579	ENSMODG00000034579.2					
ENSMODG00000048724	ENSMODG00000048724.1			Metazoa_SRP		
ENSMODG00000024287	ENSMODG00000024287.2	TAS2R16	ENSG00000128519	T2R62		
ENSMODG00000030917	ENSMODG00000030917.2					
ENSMODG00000051530	ENSMODG00000051530.1			mdo-mir-1544c-6		
ENSMODG00000043373	ENSMODG00000043373.1					
ENSMODG00000029873	ENSMODG00000029873.2					
ENSMODG00000006273	ENSMODG00000006273.3				ENSSHAG00000007237	
ENSMODG00000006273	ENSMODG00000006273.3				ENSSHAG00000007580	
ENSMODG00000041762	ENSMODG00000041762.1					
ENSMODG00000048767	ENSMODG00000048767.1					
ENSMODG00000046360	ENSMODG00000046360.1					
ENSMODG00000008372	ENSMODG00000008372.4	CLVS1	ENSG00000177182	CLVS1	ENSSHAG00000006016	CLVS1
ENSMODG00000050023	ENSMODG00000050023.1					
ENSMODG00000015536	ENSMODG00000015536.4	IGFBP5	ENSG00000115461		ENSSHAG00000012336	IGFBP5
ENSMODG00000049069	ENSMODG00000049069.1					
ENSMODG00000031207	ENSMODG00000031207.2					
ENSMODG00000018054	ENSMODG00000018054.4	PLEKHG6	ENSG00000008323	PLEKHG6	ENSSHAG00000014065	PLEKHG6
ENSMODG00000043635	ENSMODG00000043635.1	BAIAP2L2	ENSG00000128298		ENSSHAG00000007284	BAIAP2L2
ENSMODG00000037345	ENSMODG00000037345.1	CDKAL1	ENSG00000145996		ENSSHAG00000013159	CDKAL1
ENSMODG00000021648	ENSMODG00000021648.1	RNU4-38P	ENSG00000201342	U4		
ENSMODG00000042905	ENSMODG00000042905.1			mdo-mir-1545d-4		
ENSMODG00000001478	ENSMODG00000001478.3	TAS2R41	ENSG00000221855	T2R41		
ENSMODG00000021139	ENSMODG00000021139.3				ENSSHAG00000003961	
ENSMODG00000047839	ENSMODG00000047839.1					
ENSMODG00000016102	ENSMODG00000016102.4	LRRC31	ENSG00000114248	LRRC31	ENSSHAG00000015879	LRRC31
ENSMODG00000043837	ENSMODG00000043837.1					
ENSMODG00000025837	ENSMODG00000025837.1	MIR129-1	ENSG00000207705	mdo-mir-129	ENSSHAG00000020356	MIR129-1
ENSMODG00000046573	ENSMODG00000046573.1	C1QTNF7	ENSG00000163145	C1QTNF7	ENSSHAG00000007411	C1QTNF7
ENSMODG00000050053	ENSMODG00000050053.1					
ENSMODG00000038833	ENSMODG00000038833.1				ENSSHAG00000000504	
ENSMODG00000038833	ENSMODG00000038833.1				ENSSHAG00000001215	
ENSMODG00000038833	ENSMODG00000038833.1				ENSSHAG00000002098	
ENSMODG00000038833	ENSMODG00000038833.1				ENSSHAG00000001259	
ENSMODG00000038833	ENSMODG00000038833.1				ENSSHAG00000000281	
ENSMODG00000038833	ENSMODG00000038833.1				ENSSHAG00000002780	
ENSMODG00000038833	ENSMODG00000038833.1				ENSSHAG00000003680	
ENSMODG00000038833	ENSMODG00000038833.1				ENSSHAG00000001718	
ENSMODG00000009617	ENSMODG00000009617.3	MTX2	ENSG00000128654	MTX2	ENSSHAG00000016381	MTX2
ENSMODG00000037943	ENSMODG00000037943.1	HIST1H4B	ENSG00000278705			
ENSMODG00000013284	ENSMODG00000013284.4	PDE1C	ENSG00000154678	PDE1C	ENSSHAG00000004055	PDE1C
ENSMODG00000047916	ENSMODG00000047916.1			mdo-mir-1545g-2		
ENSMODG00000020583	ENSMODG00000020583.4	ATP8A1	ENSG00000124406	ATP8A1	ENSSHAG00000012156	ATP8A1
ENSMODG00000041589	ENSMODG00000041589.1				ENSSHAG00000008033	
ENSMODG00000020671	ENSMODG00000020671.4	KIT	ENSG00000157404	KIT	ENSSHAG00000010697	
ENSMODG00000020671	ENSMODG00000020671.4	KIT	ENSG00000157404	KIT	ENSSHAG00000010786	
ENSMODG00000050064	ENSMODG00000050064.1	ZNF721	ENSG00000182903		ENSSHAG00000000587	
ENSMODG00000027967	ENSMODG00000027967.2	L1TD1	ENSG00000240563			
ENSMODG00000006218	ENSMODG00000006218.4				ENSSHAG00000007130	
ENSMODG00000048845	ENSMODG00000048845.1	LEP	ENSG00000174697	LEP	ENSSHAG00000016898	LEP
ENSMODG00000045477	ENSMODG00000045477.1	MT-ND4L	ENSG00000212907		ENSSHAG00000020446	ND4L
ENSMODG00000030416	ENSMODG00000030416.2					
ENSMODG00000023932	ENSMODG00000023932.2	MICOS10	ENSG00000173436	MICOS10		
ENSMODG00000010146	ENSMODG00000010146.4	RPH3AL	ENSG00000181031	RPH3AL	ENSSHAG00000013249	RPH3AL
ENSMODG00000043295	ENSMODG00000043295.1			mdo-mir-1544c-6		
ENSMODG00000016763	ENSMODG00000016763.4	CELF2	ENSG00000048740	CELF2		
ENSMODG00000051453	ENSMODG00000051453.1					
ENSMODG00000015540	ENSMODG00000015540.5	IGFBP2	ENSG00000115457	IGFBP2	ENSSHAG00000012420	
ENSMODG00000001534	ENSMODG00000001534.3				ENSSHAG00000008033	
ENSMODG00000048875	ENSMODG00000048875.1					
ENSMODG00000041734	ENSMODG00000041734.1					
ENSMODG00000030473	ENSMODG00000030473.2					
ENSMODG00000043478	ENSMODG00000043478.1			mdo-mir-1545b-2		
ENSMODG00000038027	ENSMODG00000038027.1					
ENSMODG00000036654	ENSMODG00000036654.1					
ENSMODG00000043804	ENSMODG00000043804.1					
ENSMODG00000011830	ENSMODG00000011830.4	CPNE4	ENSG00000196353	CPNE4	ENSSHAG00000017125	CPNE4
ENSMODG00000035749	ENSMODG00000035749.2					
ENSMODG00000019199	ENSMODG00000019199.4	TEFM	ENSG00000172171		ENSSHAG00000018720	TEFM
ENSMODG00000047002	ENSMODG00000047002.1					
ENSMODG00000001450	ENSMODG00000001450.4	SLC2A9	ENSG00000109667	SLC2A9	ENSSHAG00000005966	
ENSMODG00000001450	ENSMODG00000001450.4	SLC2A9	ENSG00000109667	SLC2A9	ENSSHAG00000017112	
ENSMODG00000029313	ENSMODG00000029313.2					
ENSMODG00000023611	ENSMODG00000023611.2				ENSSHAG00000008562	
ENSMODG00000023611	ENSMODG00000023611.2				ENSSHAG00000008200	
ENSMODG00000026860	ENSMODG00000026860.1	RNU6-879P	ENSG00000201198	U6		
ENSMODG00000043619	ENSMODG00000043619.1					
ENSMODG00000042007	ENSMODG00000042007.1			mdo-mir-1544c-1		
ENSMODG00000047295	ENSMODG00000047295.1					
ENSMODG00000049347	ENSMODG00000049347.1					
ENSMODG00000039433	ENSMODG00000039433.1					
ENSMODG00000040680	ENSMODG00000040680.1	PSG6	ENSG00000170848			
ENSMODG00000040680	ENSMODG00000040680.1	CEACAM1	ENSG00000079385			
ENSMODG00000040680	ENSMODG00000040680.1	CEACAM6	ENSG00000086548			
ENSMODG00000040680	ENSMODG00000040680.1	CEACAM8	ENSG00000124469			
ENSMODG00000040680	ENSMODG00000040680.1	CEACAM3	ENSG00000170956			
ENSMODG00000040680	ENSMODG00000040680.1	CEACAM7	ENSG00000007306			
ENSMODG00000040680	ENSMODG00000040680.1	PSG7	ENSG00000221878			
ENSMODG00000040680	ENSMODG00000040680.1	PSG11	ENSG00000243130			
ENSMODG00000040680	ENSMODG00000040680.1	PSG2	ENSG00000242221			
ENSMODG00000040680	ENSMODG00000040680.1	PSG3	ENSG00000221826			
ENSMODG00000040680	ENSMODG00000040680.1	PSG5	ENSG00000204941			
ENSMODG00000040680	ENSMODG00000040680.1	PSG8	ENSG00000124467			
ENSMODG00000040680	ENSMODG00000040680.1	PSG1	ENSG00000231924			
ENSMODG00000040680	ENSMODG00000040680.1	PSG9	ENSG00000183668			
ENSMODG00000040680	ENSMODG00000040680.1	PSG4	ENSG00000243137			
ENSMODG00000040680	ENSMODG00000040680.1	CEACAM5	ENSG00000105388			
ENSMODG00000047915	ENSMODG00000047915.1				ENSSHAG00000000504	
ENSMODG00000047915	ENSMODG00000047915.1				ENSSHAG00000001215	
ENSMODG00000047915	ENSMODG00000047915.1				ENSSHAG00000002098	
ENSMODG00000047915	ENSMODG00000047915.1				ENSSHAG00000001259	
ENSMODG00000047915	ENSMODG00000047915.1				ENSSHAG00000000281	
ENSMODG00000047915	ENSMODG00000047915.1				ENSSHAG00000002780	
ENSMODG00000047915	ENSMODG00000047915.1				ENSSHAG00000003680	
ENSMODG00000047915	ENSMODG00000047915.1				ENSSHAG00000001718	
ENSMODG00000000436	ENSMODG00000000436.4	ELP2	ENSG00000134759	ELP2	ENSSHAG00000001922	
ENSMODG00000004066	ENSMODG00000004066.4	CNOT3	ENSG00000088038	CNOT3	ENSSHAG00000009131	
ENSMODG00000017505	ENSMODG00000017505.3	PUDP	ENSG00000130021	PUDP	ENSSHAG00000010316	PUDP
ENSMODG00000001886	ENSMODG00000001886.4	MLLT1	ENSG00000130382	MLLT1	ENSSHAG00000009440	MLLT1
ENSMODG00000040215	ENSMODG00000040215.1					
ENSMODG00000039917	ENSMODG00000039917.1					
ENSMODG00000031329	ENSMODG00000031329.2					
ENSMODG00000037658	ENSMODG00000037658.1					
ENSMODG00000040114	ENSMODG00000040114.1			mdo-mir-1545b-2		
ENSMODG00000041499	ENSMODG00000041499.1					
ENSMODG00000039074	ENSMODG00000039074.1	MYF6	ENSG00000111046	MYF6	ENSSHAG00000013331	MYF6
ENSMODG00000036859	ENSMODG00000036859.1					
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-60	ENSG00000211639		ENSSHAG00000000512	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-69	ENSG00000211637		ENSSHAG00000000512	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-3	ENSG00000211672		ENSSHAG00000000512	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-60	ENSG00000211639		ENSSHAG00000003014	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-69	ENSG00000211637		ENSSHAG00000003014	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-3	ENSG00000211672		ENSSHAG00000003014	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-60	ENSG00000211639		ENSSHAG00000002528	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-69	ENSG00000211637		ENSSHAG00000002528	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-3	ENSG00000211672		ENSSHAG00000002528	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-60	ENSG00000211639		ENSSHAG00000000711	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-69	ENSG00000211637		ENSSHAG00000000711	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-3	ENSG00000211672		ENSSHAG00000000711	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-60	ENSG00000211639		ENSSHAG00000001699	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-69	ENSG00000211637		ENSSHAG00000001699	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-3	ENSG00000211672		ENSSHAG00000001699	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-60	ENSG00000211639		ENSSHAG00000001988	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-69	ENSG00000211637		ENSSHAG00000001988	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-3	ENSG00000211672		ENSSHAG00000001988	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-60	ENSG00000211639		ENSSHAG00000001292	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-69	ENSG00000211637		ENSSHAG00000001292	
ENSMODG00000037101	ENSMODG00000037101.1	IGLV4-3	ENSG00000211672		ENSSHAG00000001292	
ENSMODG00000009478	ENSMODG00000009478.4	METTL15	ENSG00000169519	METTL15	ENSSHAG00000015956	METTL15
ENSMODG00000000113	ENSMODG00000000113.4	CCKAR	ENSG00000163394	CCKAR	ENSSHAG00000000403	CCKAR
ENSMODG00000041572	ENSMODG00000041572.1				ENSSHAG00000000504	
ENSMODG00000041572	ENSMODG00000041572.1				ENSSHAG00000001215	
ENSMODG00000041572	ENSMODG00000041572.1				ENSSHAG00000002098	
ENSMODG00000041572	ENSMODG00000041572.1				ENSSHAG00000001259	
ENSMODG00000041572	ENSMODG00000041572.1				ENSSHAG00000000281	
ENSMODG00000041572	ENSMODG00000041572.1				ENSSHAG00000002780	
ENSMODG00000041572	ENSMODG00000041572.1				ENSSHAG00000003680	
ENSMODG00000041572	ENSMODG00000041572.1				ENSSHAG00000001718	
ENSMODG00000012804	ENSMODG00000012804.4	FOXB2	ENSG00000204612	FOXB2		
ENSMODG00000027965	ENSMODG00000027965.2					
ENSMODG00000045556	ENSMODG00000045556.1			mdo-mir-1544e-1		
ENSMODG00000039417	ENSMODG00000039417.1	OR2F2	ENSG00000221910		ENSSHAG00000010259	
ENSMODG00000039417	ENSMODG00000039417.1	OR2F1	ENSG00000213215		ENSSHAG00000010259	
ENSMODG00000030035	ENSMODG00000030035.2					
ENSMODG00000041466	ENSMODG00000041466.1					
ENSMODG00000044673	ENSMODG00000044673.1					
ENSMODG00000044462	ENSMODG00000044462.1	VN1R4	ENSG00000228567	monDomV1R1293	ENSSHAG00000003184	
ENSMODG00000044462	ENSMODG00000044462.1	VN1R2	ENSG00000196131	monDomV1R1293	ENSSHAG00000003184	
ENSMODG00000044462	ENSMODG00000044462.1	VN1R1	ENSG00000178201	monDomV1R1293	ENSSHAG00000003184	
ENSMODG00000045825	ENSMODG00000045825.1					
ENSMODG00000025344	ENSMODG00000025344.1	ATP5MC3	ENSG00000154518		ENSSHAG00000001380	ATP5MC3
ENSMODG00000013348	ENSMODG00000013348.4	SEMA4D	ENSG00000187764	SEMA4D	ENSSHAG00000004759	SEMA4D
ENSMODG00000016103	ENSMODG00000016103.4	LRRIQ4	ENSG00000188306	LRRIQ4	ENSSHAG00000015940	LRRIQ4
ENSMODG00000047811	ENSMODG00000047811.1	PSG6	ENSG00000170848			
ENSMODG00000047811	ENSMODG00000047811.1	CEACAM1	ENSG00000079385			
