DevilID	DevilID_version	CONTIG.ALT	start	end	KaryotypeBand	DevilGeneName
ENSSHAG00000017804	ENSSHAG00000017804.1	GL834645.1	2994113	3009383		UQCRFS1
ENSSHAG00000017805	ENSSHAG00000017805.1	GL841191.1	2996199	3022368		RNF165
ENSSHAG00000017806	ENSSHAG00000017806.1	GL864882.1	2996865	3108748		FAR1
ENSSHAG00000017807	ENSSHAG00000017807.1	GL841386.1	2998300	3067922		TAF2
ENSSHAG00000017808	ENSSHAG00000017808.1	GL856883.1	2998487	3017762		NFYA
ENSSHAG00000017809	ENSSHAG00000017809.1	GL849905.1	2998786	2999811		P2RY14
ENSSHAG00000017810	ENSSHAG00000017810.1	GL849782.1	2999744	3016819		MAP7D1
ENSSHAG00000017811	ENSSHAG00000017811.1	GL841401.1	3000046	3006167		LYPD2
ENSSHAG00000017812	ENSSHAG00000017812.1	GL849703.1	3001005	3007120		
ENSSHAG00000017813	ENSSHAG00000017813.1	GL849549.1	3002363	3005845		
ENSSHAG00000017814	ENSSHAG00000017814.1	GL861706.1	3002871	3008273		
ENSSHAG00000017815	ENSSHAG00000017815.1	GL864878.1	3003442	3028639		NUCB2
ENSSHAG00000017816	ENSSHAG00000017816.1	GL856730.1	3004124	3039019		ZNF326
ENSSHAG00000017817	ENSSHAG00000017817.1	GL834715.1	3004434	3030023		PNOC
ENSSHAG00000017818	ENSSHAG00000017818.1	GL834659.1	3005913	3008846		SLC2A4RG
ENSSHAG00000017819	ENSSHAG00000017819.1	GL861623.1	3006042	3084687		ITIH5
ENSSHAG00000017820	ENSSHAG00000017820.1	GL834625.1	3007456	3035512		
ENSSHAG00000017821	ENSSHAG00000017821.1	GL849652.1	3007966	3021411		HSPE1-MOB4
ENSSHAG00000017822	ENSSHAG00000017822.1	GL856785.1	3008665	3084572		CENPF
ENSSHAG00000017823	ENSSHAG00000017823.1	GL849842.1	3009164	3097220		ATP11A
ENSSHAG00000017824	ENSSHAG00000017824.1	GL834659.1	3011637	3014616		
ENSSHAG00000017825	ENSSHAG00000017825.1	GL849915.1	3011933	3033405		
ENSSHAG00000017826	ENSSHAG00000017826.1	GL864774.1	3012980	3035040		
ENSSHAG00000017827	ENSSHAG00000017827.1	GL856779.1	3015417	3030351		DYRK3
ENSSHAG00000017828	ENSSHAG00000017828.1	GL834659.1	3016392	3023117		
ENSSHAG00000017829	ENSSHAG00000017829.1	GL834484.1	3016672	3083201		USP3
ENSSHAG00000017830	ENSSHAG00000017830.1	GL849717.1	3016811	3044539		PCF11
ENSSHAG00000017831	ENSSHAG00000017831.1	GL849627.1	3017117	3116658		FAP
ENSSHAG00000017832	ENSSHAG00000017832.1	GL856963.1	3017764	3122520		PPP1R14C
ENSSHAG00000017833	ENSSHAG00000017833.1	GL834713.1	3017799	3052412		XPO7
ENSSHAG00000017834	ENSSHAG00000017834.1	GL864851.1	3017861	3023274		CHRNA9
ENSSHAG00000017835	ENSSHAG00000017835.1	GL861688.1	3018357	3252143		CDK14
ENSSHAG00000017836	ENSSHAG00000017836.1	GL834627.1	3019124	3079427		
ENSSHAG00000017837	ENSSHAG00000017837.1	GL849899.1	3020698	3021765		GPR1
ENSSHAG00000017838	ENSSHAG00000017838.1	GL849905.1	3022547	3023509		GPR171
ENSSHAG00000017839	ENSSHAG00000017839.1	GL834749.1	3022682	3072864		VAT1L
ENSSHAG00000017840	ENSSHAG00000017840.1	GL856850.1	3023384	3024070		SOCS3
ENSSHAG00000017841	ENSSHAG00000017841.1	GL841494.1	3025059	3049827		
ENSSHAG00000017842	ENSSHAG00000017842.1	GL834659.1	3026330	3037167		ARFRP1
ENSSHAG00000017843	ENSSHAG00000017843.1	GL834721.1	3028408	3028893		SCP2D1
ENSSHAG00000017844	ENSSHAG00000017844.1	GL841366.1	3029334	3042549		CCNE2
ENSSHAG00000017845	ENSSHAG00000017845.1	GL864827.1	3029544	3043637		
ENSSHAG00000017846	ENSSHAG00000017846.1	GL841583.1	3029907	3050686		UBA7
ENSSHAG00000017847	ENSSHAG00000017847.1	GL861647.1	3032221	3225713		CTTNBP2
ENSSHAG00000017848	ENSSHAG00000017848.1	GL849916.1	3032666	3033217		RAP2B
ENSSHAG00000017849	ENSSHAG00000017849.1	GL856745.1	3033371	3034018		
ENSSHAG00000017850	ENSSHAG00000017850.1	GL841299.1	3035915	3057693		NARS
ENSSHAG00000017851	ENSSHAG00000017851.1	GL856966.1	3036634	3567846		ARID1B
ENSSHAG00000017852	ENSSHAG00000017852.1	GL841234.1	3037462	3065654		VPS4B
ENSSHAG00000017853	ENSSHAG00000017853.1	GL849899.1	3038574	3041802		
ENSSHAG00000017854	ENSSHAG00000017854.1	GL856934.1	3038723	3067212		NR2E1
ENSSHAG00000017855	ENSSHAG00000017855.1	GL856988.1	3040286	3058815		SARS
ENSSHAG00000017856	ENSSHAG00000017856.1	GL864737.1	3040521	3041135		
ENSSHAG00000017857	ENSSHAG00000017857.1	GL849679.1	3040728	3055460		GPR83
ENSSHAG00000017858	ENSSHAG00000017858.1	GL841598.1	3042732	3158631		SLC6A6
ENSSHAG00000017859	ENSSHAG00000017859.1	GL834671.1	3042869	3073707		LMAN2L
ENSSHAG00000017860	ENSSHAG00000017860.1	GL864845.1	3043407	3043751		
ENSSHAG00000017861	ENSSHAG00000017861.1	GL834507.1	3043434	3062523		
ENSSHAG00000017862	ENSSHAG00000017862.1	GL849703.1	3044990	3050582		CDX2
ENSSHAG00000017863	ENSSHAG00000017863.1	GL834659.1	3045791	3048067		TNFRSF6B
ENSSHAG00000017864	ENSSHAG00000017864.1	GL834651.1	3046779	3050778		RPL12
ENSSHAG00000017865	ENSSHAG00000017865.1	GL849899.1	3046988	3072567		NDUFS1
ENSSHAG00000017866	ENSSHAG00000017866.1	GL834628.1	3047158	3195141		CTNNBL1
ENSSHAG00000017867	ENSSHAG00000017867.1	GL849632.1	3047315	3081145		PPIG
ENSSHAG00000017868	ENSSHAG00000017868.1	GL841191.1	3048192	3293350		LOXHD1
ENSSHAG00000017869	ENSSHAG00000017869.1	GL856749.1	3048883	3077689		
ENSSHAG00000017870	ENSSHAG00000017870.1	GL841553.1	3050084	3051193		SSTR5
ENSSHAG00000017871	ENSSHAG00000017871.1	GL834651.1	3052899	3092736		LRSAM1
ENSSHAG00000017872	ENSSHAG00000017872.1	GL834713.1	3053122	3060532		PBDC1
ENSSHAG00000017873	ENSSHAG00000017873.1	GL834466.1	3054659	3061124		
ENSSHAG00000017874	ENSSHAG00000017874.1	GL834659.1	3054897	3152627		
ENSSHAG00000017875	ENSSHAG00000017875.1	GL841583.1	3055740	3092956		TRAIP
ENSSHAG00000017876	ENSSHAG00000017876.1	GL849652.1	3056605	3135734		RFTN2
ENSSHAG00000017877	ENSSHAG00000017877.1	GL841401.1	3057082	3061594		LYNX1
ENSSHAG00000017878	ENSSHAG00000017878.1	GL856832.1	3057321	3099365		
ENSSHAG00000017879	ENSSHAG00000017879.1	GL864845.1	3058738	3115366		DCUN1D4
ENSSHAG00000017880	ENSSHAG00000017880.1	GL849703.1	3062696	3075008		
ENSSHAG00000017881	ENSSHAG00000017881.1	GL864882.1	3062821	3112836		
ENSSHAG00000017882	ENSSHAG00000017882.1	GL841366.1	3065802	3071188		TP53INP1
ENSSHAG00000017883	ENSSHAG00000017883.1	GL841494.1	3065812	3152194		SYT17
ENSSHAG00000017884	ENSSHAG00000017884.1	GL841299.1	3066704	3107934		FECH
ENSSHAG00000017885	ENSSHAG00000017885.1	GL834540.1	3067014	3102770		TMED10
ENSSHAG00000017886	ENSSHAG00000017886.1	GL864737.1	3067181	3067807		
ENSSHAG00000017887	ENSSHAG00000017887.1	GL849885.1	3068932	3105206		ELF1
ENSSHAG00000017888	ENSSHAG00000017888.1	GL849534.1	3070145	3124031		PDXK
ENSSHAG00000017889	ENSSHAG00000017889.1	GL834625.1	3071413	3115469		GGT7
ENSSHAG00000017890	ENSSHAG00000017890.1	GL834542.1	3072120	3110709		ACTR10
ENSSHAG00000017891	ENSSHAG00000017891.1	GL841386.1	3073548	3094025		DSCC1
ENSSHAG00000017892	ENSSHAG00000017892.1	GL834710.1	3074771	3101904		POLB
ENSSHAG00000017893	ENSSHAG00000017893.1	GL864888.1	3076170	3096838		PRRG4
ENSSHAG00000017894	ENSSHAG00000017894.1	GL834671.1	3076414	3141670		FER1L5
ENSSHAG00000017895	ENSSHAG00000017895.1	GL856883.1	3076703	3087461		
ENSSHAG00000017896	ENSSHAG00000017896.1	GL841401.1	3077786	3089975		
ENSSHAG00000017897	ENSSHAG00000017897.1	GL834713.1	3078379	3089951		FGF17
ENSSHAG00000017898	ENSSHAG00000017898.1	GL856827.1	3079972	3119113		SOCS7
ENSSHAG00000017899	ENSSHAG00000017899.1	GL834417.1	3081206	3102237		ACSBG1
ENSSHAG00000017900	ENSSHAG00000017900.1	GL849703.1	3082547	3126104		FLT3
ENSSHAG00000017901	ENSSHAG00000017901.1	GL849719.1	3083222	3253869		NARS2
ENSSHAG00000017902	ENSSHAG00000017902.1	GL841586.1	3084088	3438398		PTPRG
ENSSHAG00000017903	ENSSHAG00000017903.1	GL834662.1	3084443	3085197		
ENSSHAG00000017904	ENSSHAG00000017904.1	GL841597.1	3086489	3109050		
ENSSHAG00000017905	ENSSHAG00000017905.1	GL834542.1	3086595	3116475		
ENSSHAG00000017906	ENSSHAG00000017906.1	GL856988.1	3088065	3133330		CELSR2
ENSSHAG00000017907	ENSSHAG00000017907.1	GL849915.1	3088179	3429456		RSRC1
ENSSHAG00000017908	ENSSHAG00000017908.1	GL867607.1	3088518	3509190		DACH2
ENSSHAG00000017909	ENSSHAG00000017909.1	GL841500.1	3089314	3111403		MED9
ENSSHAG00000017910	ENSSHAG00000017910.1	GL834635.1	3089616	3126040		GSN
ENSSHAG00000017911	ENSSHAG00000017911.1	GL834484.1	3089699	3093165		
ENSSHAG00000017912	ENSSHAG00000017912.1	GL864737.1	3093236	3101865		
ENSSHAG00000017913	ENSSHAG00000017913.1	GL861706.1	3093687	3105351		CBX3
ENSSHAG00000017914	ENSSHAG00000017914.1	GL834502.1	3096653	3224474		FAM214A
ENSSHAG00000017915	ENSSHAG00000017915.1	GL849686.1	3097323	3241595		FLI1
ENSSHAG00000017916	ENSSHAG00000017916.1	GL834651.1	3097840	3191091		NIBAN2
ENSSHAG00000017917	ENSSHAG00000017917.1	GL856806.1	3097877	3143371		C1orf198
ENSSHAG00000017918	ENSSHAG00000017918.1	GL856779.1	3098102	3158085		MAPKAPK2
ENSSHAG00000017919	ENSSHAG00000017919.1	GL856883.1	3100313	3109026		
ENSSHAG00000017920	ENSSHAG00000017920.1	GL856832.1	3100404	3138653		RECQL5
ENSSHAG00000017921	ENSSHAG00000017921.1	GL849632.1	3100711	3129637		CCDC173
ENSSHAG00000017922	ENSSHAG00000017922.1	GL834417.1	3101887	3117666		IDH3A
ENSSHAG00000017923	ENSSHAG00000017923.1	GL856963.1	3103007	3103544		
ENSSHAG00000017924	ENSSHAG00000017924.1	GL834452.1	3103291	3111443		SFRP5
ENSSHAG00000017925	ENSSHAG00000017925.1	GL856934.1	3103331	3140441		SNX3
ENSSHAG00000017926	ENSSHAG00000017926.1	GL834715.1	3105909	3161066		
ENSSHAG00000017927	ENSSHAG00000017927.1	GL856749.1	3108259	3137879		
ENSSHAG00000017928	ENSSHAG00000017928.1	GL834603.1	3108596	3185882		
ENSSHAG00000017929	ENSSHAG00000017929.1	GL841583.1	3109021	3114784		CAMKV
ENSSHAG00000017930	ENSSHAG00000017930.1	GL861706.1	3109606	3111509		HNRNPA2B1
ENSSHAG00000017931	ENSSHAG00000017931.1	GL841386.1	3110246	3289782		DEPTOR
ENSSHAG00000017932	ENSSHAG00000017932.1	GL849782.1	3110918	3134468		THRAP3
ENSSHAG00000017933	ENSSHAG00000017933.1	GL834484.1	3111108	3281965		HERC1
ENSSHAG00000017934	ENSSHAG00000017934.1	GL834743.1	3111133	3228176		
ENSSHAG00000017935	ENSSHAG00000017935.1	GL834646.1	3111989	3117304		CBLN1
ENSSHAG00000017936	ENSSHAG00000017936.1	GL841500.1	3112863	3114037		RASD1
ENSSHAG00000017937	ENSSHAG00000017937.1	GL841202.1	3113429	3123812		IRX4
ENSSHAG00000017938	ENSSHAG00000017938.1	GL864774.1	3114985	3141843		FGF5
ENSSHAG00000017939	ENSSHAG00000017939.1	GL834713.1	3115806	3133199		
ENSSHAG00000017940	ENSSHAG00000017940.1	GL849907.1	3116037	3167830		SLC16A14
ENSSHAG00000017941	ENSSHAG00000017941.1	GL857000.1	3118387	3146728		TMEM98
ENSSHAG00000017942	ENSSHAG00000017942.1	GL864882.1	3118423	3126429		EIF3F
ENSSHAG00000017943	ENSSHAG00000017943.1	GL834540.1	3118757	3151952		NEK9
ENSSHAG00000017944	ENSSHAG00000017944.1	GL849836.1	3119618	3121401		
ENSSHAG00000017945	ENSSHAG00000017945.1	GL861706.1	3120788	3123499		
ENSSHAG00000017946	ENSSHAG00000017946.1	GL834452.1	3120812	3141615		ZFYVE27
ENSSHAG00000017947	ENSSHAG00000017947.1	GL834466.1	3120935	3132379		
ENSSHAG00000017948	ENSSHAG00000017948.1	GL834436.1	3121204	3283916		ANK3
ENSSHAG00000017949	ENSSHAG00000017949.1	GL864851.1	3121786	3122361		RHOH
ENSSHAG00000017950	ENSSHAG00000017950.1	GL856827.1	3126322	3142491		GPR179
ENSSHAG00000017951	ENSSHAG00000017951.1	GL849896.1	3126502	3154332		MYL1
ENSSHAG00000017952	ENSSHAG00000017952.1	GL849534.1	3128938	3134879		CSTB
ENSSHAG00000017953	ENSSHAG00000017953.1	GL834710.1	3130095	3146680		VDAC3
ENSSHAG00000017954	ENSSHAG00000017954.1	GL861646.1	3132506	3137380		
ENSSHAG00000017955	ENSSHAG00000017955.1	GL834542.1	3133095	3160511		PSMA3
ENSSHAG00000017956	ENSSHAG00000017956.1	GL834635.1	3133568	3176946		STOM
ENSSHAG00000017957	ENSSHAG00000017957.1	GL834749.1	3135477	3148579		NUDT7
ENSSHAG00000017958	ENSSHAG00000017958.1	GL841239.1	3135858	3140499		HEY1
ENSSHAG00000017959	ENSSHAG00000017959.1	GL834717.1	3136133	3142980		VSX1
ENSSHAG00000017960	ENSSHAG00000017960.1	GL861623.1	3136466	3179801		ITIH2
ENSSHAG00000017961	ENSSHAG00000017961.1	GL849782.1	3138319	3142044		
ENSSHAG00000017962	ENSSHAG00000017962.1	GL834466.1	3138508	3156380		BTBD1
ENSSHAG00000017963	ENSSHAG00000017963.1	GL856988.1	3138609	3142622		PSRC1
ENSSHAG00000017964	ENSSHAG00000017964.1	GL849656.1	3138673	3306357		ARHGEF12
ENSSHAG00000017965	ENSSHAG00000017965.1	GL841500.1	3138705	3292948		PEMT
ENSSHAG00000017966	ENSSHAG00000017966.1	GL856832.1	3138725	3160658		
ENSSHAG00000017967	ENSSHAG00000017967.1	GL849836.1	3139653	3140123		
ENSSHAG00000017968	ENSSHAG00000017968.1	GL841583.1	3140356	3141420		
ENSSHAG00000017969	ENSSHAG00000017969.1	GL841401.1	3140697	3146478		
ENSSHAG00000017970	ENSSHAG00000017970.1	GL849916.1	3141508	3143160		
ENSSHAG00000017971	ENSSHAG00000017971.1	GL856964.1	3142049	3159844		FBXO5
ENSSHAG00000017972	ENSSHAG00000017972.1	GL841174.1	3142854	3233608		TBCA
ENSSHAG00000017973	ENSSHAG00000017973.1	GL849782.1	3143146	3144653		EVA1B
ENSSHAG00000017974	ENSSHAG00000017974.1	GL856806.1	3143325	3143795		
ENSSHAG00000017975	ENSSHAG00000017975.1	GL861703.1	3143575	3146352		CMC1
ENSSHAG00000017976	ENSSHAG00000017976.1	GL849632.1	3143663	3144571		PHOSPHO2
ENSSHAG00000017977	ENSSHAG00000017977.1	GL849899.1	3144102	3181893		INO80D
ENSSHAG00000017978	ENSSHAG00000017978.1	GL841295.1	3144496	3202385		
ENSSHAG00000017979	ENSSHAG00000017979.1	GL856827.1	3145910	3160570		MRPL45
ENSSHAG00000017980	ENSSHAG00000017980.1	GL849652.1	3147489	3149311		MARS2
ENSSHAG00000017981	ENSSHAG00000017981.1	GL849627.1	3149723	3244392		IFIH1
ENSSHAG00000017982	ENSSHAG00000017982.1	GL834696.1	3151963	3152346		
ENSSHAG00000017983	ENSSHAG00000017983.1	GL861703.1	3152470	3186738		AZI2
ENSSHAG00000017984	ENSSHAG00000017984.1	GL834417.1	3152504	3170256		CIB2
ENSSHAG00000017985	ENSSHAG00000017985.1	GL849782.1	3152833	3185451		STK40
ENSSHAG00000017986	ENSSHAG00000017986.1	GL834671.1	3152963	3240487		KANSL3
ENSSHAG00000017987	ENSSHAG00000017987.1	GL856745.1	3154648	3187614		PRKACB
ENSSHAG00000017988	ENSSHAG00000017988.1	GL841234.1	3156441	3172292		SERPINB5
ENSSHAG00000017989	ENSSHAG00000017989.1	GL849626.1	3156819	3217270		UPP2
ENSSHAG00000017990	ENSSHAG00000017990.1	GL841494.1	3157143	3158845		
ENSSHAG00000017991	ENSSHAG00000017991.1	GL861683.1	3157811	3158269		
ENSSHAG00000017992	ENSSHAG00000017992.1	GL834540.1	3158717	3162278		
ENSSHAG00000017993	ENSSHAG00000017993.1	GL864737.1	3160113	3162569		
ENSSHAG00000017994	ENSSHAG00000017994.1	GL864737.1	3160357	3162573		
ENSSHAG00000017995	ENSSHAG00000017995.1	GL834625.1	3161896	3188014		ACSS2
ENSSHAG00000017996	ENSSHAG00000017996.1	GL856888.1	3163736	3275781		TNFRSF21
ENSSHAG00000017997	ENSSHAG00000017997.1	GL856964.1	3163785	3178259		MTRF1L
ENSSHAG00000017998	ENSSHAG00000017998.1	GL861670.1	3165314	3189822		
ENSSHAG00000017999	ENSSHAG00000017999.1	GL856970.1	3166984	3426624		SMOC2
ENSSHAG00000018000	ENSSHAG00000018000.1	GL834713.1	3167073	3177521		FAM160B2
ENSSHAG00000018001	ENSSHAG00000018001.1	GL834540.1	3169394	3174430		ACYP1
ENSSHAG00000018002	ENSSHAG00000018002.1	GL841569.1	3169708	3185303		SNAPC3
ENSSHAG00000018003	ENSSHAG00000018003.1	GL864864.1	3169844	3375697		KCNIP4
ENSSHAG00000018004	ENSSHAG00000018004.1	GL856749.1	3170103	3189418		
ENSSHAG00000018005	ENSSHAG00000018005.1	GL849907.1	3170664	3266279		FBXO36
ENSSHAG00000018006	ENSSHAG00000018006.1	GL856988.1	3172607	3205530		SORT1
ENSSHAG00000018007	ENSSHAG00000018007.1	GL864888.1	3173021	3242452		QSER1
ENSSHAG00000018008	ENSSHAG00000018008.1	GL834417.1	3175000	3183595		
ENSSHAG00000018009	ENSSHAG00000018009.1	GL864882.1	3176443	3177238		
ENSSHAG00000018010	ENSSHAG00000018010.1	GL856995.1	3176445	3200871		BCL9
ENSSHAG00000018011	ENSSHAG00000018011.1	GL834659.1	3176902	3209364		STMN3
ENSSHAG00000018012	ENSSHAG00000018012.1	GL834540.1	3177753	3213446		MLH3
ENSSHAG00000018013	ENSSHAG00000018013.1	GL834668.1	3178532	3194723		SALL4
ENSSHAG00000018014	ENSSHAG00000018014.1	GL834713.1	3180216	3185471		NUDT18
ENSSHAG00000018015	ENSSHAG00000018015.1	GL841374.1	3182771	3183259		
ENSSHAG00000018016	ENSSHAG00000018016.1	GL834696.1	3183186	3185564		KBTBD11
ENSSHAG00000018017	ENSSHAG00000018017.1	GL856964.1	3183598	3198737		RGS17
ENSSHAG00000018018	ENSSHAG00000018018.1	GL841204.1	3183709	3184779		RAN
ENSSHAG00000018019	ENSSHAG00000018019.1	GL841183.1	3184461	3185822		GCNT4
ENSSHAG00000018020	ENSSHAG00000018020.1	GL864737.1	3186752	3201105		AMTN
ENSSHAG00000018021	ENSSHAG00000018021.1	GL834603.1	3187814	3200724		
ENSSHAG00000018022	ENSSHAG00000018022.1	GL856779.1	3188278	3194886		
ENSSHAG00000018023	ENSSHAG00000018023.1	GL841569.1	3188299	3214733		PSIP1
ENSSHAG00000018024	ENSSHAG00000018024.1	GL834710.1	3189702	3256007		SLC20A2
ENSSHAG00000018025	ENSSHAG00000018025.1	GL834625.1	3190038	3211269		GSS
ENSSHAG00000018026	ENSSHAG00000018026.1	GL834423.1	3190105	3201064		
ENSSHAG00000018027	ENSSHAG00000018027.1	GL849885.1	3190300	3215147		WBP4
ENSSHAG00000018028	ENSSHAG00000018028.1	GL834618.1	3190424	3209197		SPDL1
ENSSHAG00000018029	ENSSHAG00000018029.1	GL834452.1	3191132	3192197		AVPI1
ENSSHAG00000018030	ENSSHAG00000018030.1	GL861623.1	3191373	3240400		
ENSSHAG00000018031	ENSSHAG00000018031.1	GL834466.1	3193709	3236474		TM6SF1
ENSSHAG00000018032	ENSSHAG00000018032.1	GL834542.1	3194624	3273341		ARID4A
ENSSHAG00000018033	ENSSHAG00000018033.1	GL849783.1	3195000	3239022		
ENSSHAG00000018034	ENSSHAG00000018034.1	GL856850.1	3196145	3197284		
ENSSHAG00000018035	ENSSHAG00000018035.1	GL834452.1	3196275	3212303		
ENSSHAG00000018036	ENSSHAG00000018036.1	GL849632.1	3196737	3213383		KLHL23
ENSSHAG00000018037	ENSSHAG00000018037.1	GL841583.1	3197632	3228406		MST1R
ENSSHAG00000018038	ENSSHAG00000018038.1	GL856827.1	3198494	3284095		NPEPPS
ENSSHAG00000018039	ENSSHAG00000018039.1	GL841299.1	3200597	3257474		
ENSSHAG00000018040	ENSSHAG00000018040.1	GL834423.1	3201653	3232879		NPTN
ENSSHAG00000018041	ENSSHAG00000018041.1	GL861665.1	3202621	3218977		PDIA4
ENSSHAG00000018042	ENSSHAG00000018042.1	GL849592.1	3203887	3206849		
ENSSHAG00000018043	ENSSHAG00000018043.1	GL834627.1	3205138	3207975		
ENSSHAG00000018044	ENSSHAG00000018044.1	GL856934.1	3206102	3348025		
ENSSHAG00000018045	ENSSHAG00000018045.1	GL856806.1	3207742	3291723		TTC13
ENSSHAG00000018046	ENSSHAG00000018046.1	GL861628.1	3208709	3218593		
ENSSHAG00000018047	ENSSHAG00000018047.1	GL841295.1	3208917	3264879		
ENSSHAG00000018048	ENSSHAG00000018048.1	GL834627.1	3210245	3212085		
ENSSHAG00000018049	ENSSHAG00000018049.1	GL841593.1	3210526	3216576		
ENSSHAG00000018050	ENSSHAG00000018050.1	GL856832.1	3211384	3231616		LLGL2
ENSSHAG00000018051	ENSSHAG00000018051.1	GL856993.1	3213463	3267247		PTGFRN
ENSSHAG00000018052	ENSSHAG00000018052.1	GL834603.1	3215083	3221481		RPS14
ENSSHAG00000018053	ENSSHAG00000018053.1	GL834749.1	3215336	3215791		
ENSSHAG00000018054	ENSSHAG00000018054.1	GL864824.1	3215698	3245032		
ENSSHAG00000018055	ENSSHAG00000018055.1	GL834646.1	3216535	3236953		
ENSSHAG00000018056	ENSSHAG00000018056.1	GL849782.1	3217723	3218094		LSM10
ENSSHAG00000018057	ENSSHAG00000018057.1	GL849652.1	3219422	3375807		BOLL
ENSSHAG00000018058	ENSSHAG00000018058.1	GL834715.1	3219925	3287032		ELP3
ENSSHAG00000018059	ENSSHAG00000018059.1	GL834452.1	3220107	3222334		MORN4
ENSSHAG00000018060	ENSSHAG00000018060.1	GL834713.1	3220246	3237241		HR
ENSSHAG00000018061	ENSSHAG00000018061.1	GL841246.1	3222447	3247369		
ENSSHAG00000018062	ENSSHAG00000018062.1	GL849632.1	3223133	3232837		SSB
ENSSHAG00000018063	ENSSHAG00000018063.1	GL861670.1	3223193	3229929		MNX1
ENSSHAG00000018064	ENSSHAG00000018064.1	GL834465.1	3223440	3314615		NEURL1
ENSSHAG00000018065	ENSSHAG00000018065.1	GL849703.1	3223963	3308222		PAN3
ENSSHAG00000018066	ENSSHAG00000018066.1	GL834659.1	3224491	3269441		GMEB2
ENSSHAG00000018067	ENSSHAG00000018067.1	GL849910.1	3224914	3225629		
ENSSHAG00000018068	ENSSHAG00000018068.1	GL834452.1	3225020	3254695		HOGA1
ENSSHAG00000018069	ENSSHAG00000018069.1	GL849592.1	3225601	3256176		SLC25A36
ENSSHAG00000018070	ENSSHAG00000018070.1	GL834651.1	3225843	3329073		STXBP1
ENSSHAG00000018071	ENSSHAG00000018071.1	GL856995.1	3226562	3246939		ACP6
ENSSHAG00000018072	ENSSHAG00000018072.1	GL841494.1	3228213	3229817		ITPRIPL2
ENSSHAG00000018073	ENSSHAG00000018073.1	GL834618.1	3228908	3744649		DOCK2
ENSSHAG00000018074	ENSSHAG00000018074.1	GL849903.1	3228921	3940019		NAALADL2
ENSSHAG00000018075	ENSSHAG00000018075.1	GL834540.1	3229313	3242009		EIF2B2
ENSSHAG00000018076	ENSSHAG00000018076.1	GL849916.1	3229423	3230517		P2RY1
ENSSHAG00000018077	ENSSHAG00000018077.1	GL849782.1	3229492	3249071		OSCP1
ENSSHAG00000018078	ENSSHAG00000018078.1	GL856730.1	3229989	3232565		LRRC8D
ENSSHAG00000018079	ENSSHAG00000018079.1	GL864880.1	3230350	3231491		
ENSSHAG00000018080	ENSSHAG00000018080.1	GL864880.1	3230504	3231127		
ENSSHAG00000018081	ENSSHAG00000018081.1	GL849717.1	3231466	3248718		RAB30
ENSSHAG00000018082	ENSSHAG00000018082.1	GL849632.1	3232858	3244642		METTL5
ENSSHAG00000018083	ENSSHAG00000018083.1	GL834721.1	3234728	3264177		SEC23B
ENSSHAG00000018084	ENSSHAG00000018084.1	GL864880.1	3235255	3247225		
ENSSHAG00000018085	ENSSHAG00000018085.1	GL864737.1	3238173	3254901		
ENSSHAG00000018086	ENSSHAG00000018086.1	GL841234.1	3238779	3274222		SERPINB12
ENSSHAG00000018087	ENSSHAG00000018087.1	GL849626.1	3239540	3445586		CCDC148
ENSSHAG00000018088	ENSSHAG00000018088.1	GL834671.1	3240445	3319131		NUGGC
ENSSHAG00000018089	ENSSHAG00000018089.1	GL861623.1	3240725	3262262		ATP5F1C
ENSSHAG00000018090	ENSSHAG00000018090.1	GL841174.1	3246476	3255128		OTP
ENSSHAG00000018091	ENSSHAG00000018091.1	GL834713.1	3247979	3251845		REEP4
ENSSHAG00000018092	ENSSHAG00000018092.1	GL834625.1	3248148	3275553		MYH7B
ENSSHAG00000018093	ENSSHAG00000018093.1	GL841239.1	3249284	3318921		
ENSSHAG00000018094	ENSSHAG00000018094.1	GL841569.1	3249314	3682463		CCDC171
ENSSHAG00000018095	ENSSHAG00000018095.1	GL864845.1	3250613	3274771		OCIAD2
ENSSHAG00000018096	ENSSHAG00000018096.1	GL834603.1	3251767	3285565		NDST1
ENSSHAG00000018097	ENSSHAG00000018097.1	GL856988.1	3252218	3269956		PSMA5
ENSSHAG00000018098	ENSSHAG00000018098.1	GL841583.1	3252264	3264719		MON1A
ENSSHAG00000018099	ENSSHAG00000018099.1	GL834668.1	3254039	3268419		
ENSSHAG00000018100	ENSSHAG00000018100.1	GL849632.1	3254419	3530945		UBR3
ENSSHAG00000018101	ENSSHAG00000018101.1	GL856948.1	3254765	3256240		TMEM200A
ENSSHAG00000018102	ENSSHAG00000018102.1	GL864893.1	3255452	3293684		PTPRJ
ENSSHAG00000018103	ENSSHAG00000018103.1	GL849885.1	3255535	3256557		
ENSSHAG00000018104	ENSSHAG00000018104.1	GL864888.1	3256721	3281118		TCP11L1
ENSSHAG00000018105	ENSSHAG00000018105.1	GL834466.1	3256872	3269398		HDGFL3
ENSSHAG00000018106	ENSSHAG00000018106.1	GL861665.1	3257523	3294620		
ENSSHAG00000018107	ENSSHAG00000018107.1	GL834452.1	3257951	3263899		ANKRD2
ENSSHAG00000018108	ENSSHAG00000018108.1	GL864880.1	3260720	3261643		ASCL3
ENSSHAG00000018109	ENSSHAG00000018109.1	GL849885.1	3261753	3291746		MTRF1
ENSSHAG00000018110	ENSSHAG00000018110.1	GL864882.1	3262633	3263571		
