CHROM,CONTIG,OFFSET,CONTIG.ALT
Chr5,Chr5_supercontig_000001278,290736077,GL862814.1
Chr5,Chr5_supercontig_000001279,290754175,GL862815.1
Chr5,Chr5_supercontig_000001280,290759622,GL862816.1
Chr5,Chr5_supercontig_000001281,290761822,GL862817.1
Chr5,Chr5_supercontig_000001282,290778767,GL862818.1
Chr5,Chr5_supercontig_000001283,290782705,GL862819.1
Chr5,Chr5_supercontig_000001284,290789762,GL862820.1
Chr5,Chr5_supercontig_000001285,290797626,GL862821.1
Chr5,Chr5_supercontig_000001286,290801318,GL862822.1
Chr5,Chr5_supercontig_000001287,290804803,GL862823.1
Chr5,Chr5_supercontig_000001288,290806372,GL862824.1
Chr5,Chr5_supercontig_000001289,290810595,GL862825.1
Chr5,Chr5_supercontig_000001290,290812311,GL862826.1
Chr5,Chr5_supercontig_000001291,290814244,GL862827.1
Chr5,Chr5_supercontig_000001292,290815896,GL862828.1
Chr5,Chr5_supercontig_000001293,290818798,GL862829.1
Chr5,Chr5_supercontig_000001294,290821875,GL862830.1
Chr5,Chr5_supercontig_000001295,290824830,GL862831.1
Chr5,Chr5_supercontig_000001296,290826380,GL862832.1
Chr5,Chr5_supercontig_000001297,290828354,GL862833.1
Chr5,Chr5_supercontig_000001298,290829924,GL862834.1
Chr5,Chr5_supercontig_000001299,290832179,GL862835.1
Chr5,Chr5_supercontig_000001300,290833707,GL862836.1
Chr5,Chr5_supercontig_000001301,290835850,GL862837.1
Chr5,Chr5_supercontig_000001302,290838222,GL862838.1
Chr5,Chr5_supercontig_000001303,290843854,GL862839.1
Chr5,Chr5_supercontig_000001304,290845692,GL862840.1
Chr5,Chr5_supercontig_000001305,290848216,GL862841.1
Chr5,Chr5_supercontig_000001306,290849927,GL862842.1
Chr5,Chr5_supercontig_000001307,290853146,GL862843.1
Chr5,Chr5_supercontig_000001308,290857013,GL862844.1
Chr5,Chr5_supercontig_000001309,290859716,GL862845.1
Chr5,Chr5_supercontig_000001310,290868867,GL862846.1
Chr5,Chr5_supercontig_000001311,290871831,GL862847.1
Chr5,Chr5_supercontig_000001312,290873409,GL862848.1
Chr5,Chr5_supercontig_000001313,290879179,GL862849.1
Chr5,Chr5_supercontig_000001314,290881860,GL862850.1
Chr5,Chr5_supercontig_000001315,290883560,GL862851.1
Chr5,Chr5_supercontig_000001316,290885334,GL862852.1
Chr5,Chr5_supercontig_000001317,290887920,GL862853.1
Chr5,Chr5_supercontig_000001318,290889426,GL862854.1
Chr5,Chr5_supercontig_000001319,290891564,GL862855.1
Chr5,Chr5_supercontig_000001320,290893399,GL862856.1
Chr5,Chr5_supercontig_000001321,290896562,GL862857.1
Chr5,Chr5_supercontig_000001322,290900279,GL862858.1
Chr5,Chr5_supercontig_000001323,290902167,GL862859.1
Chr5,Chr5_supercontig_000001324,290905437,GL862860.1
Chr5,Chr5_supercontig_000001325,290908438,GL862861.1
Chr5,Chr5_supercontig_000001326,290911148,GL862862.1
Chr5,Chr5_supercontig_000001327,290915589,GL862863.1
Chr5,Chr5_supercontig_000001328,290919914,GL862864.1
Chr5,Chr5_supercontig_000001329,290922698,GL862865.1
Chr5,Chr5_supercontig_000001330,290925053,GL862866.1
Chr5,Chr5_supercontig_000001331,290927588,GL862867.1
Chr5,Chr5_supercontig_000001332,290929436,GL862868.1
Chr5,Chr5_supercontig_000001333,290947347,GL862869.1
Chr5,Chr5_supercontig_000001334,290951142,GL862870.1
Chr5,Chr5_supercontig_000001335,290953112,GL862871.1
Chr5,Chr5_supercontig_000001336,290956961,GL862872.1
Chr5,Chr5_supercontig_000001337,290961675,GL862873.1
Chr5,Chr5_supercontig_000001338,290964646,GL862874.1
Chr5,Chr5_supercontig_000001339,290968422,GL862875.1
Chr5,Chr5_supercontig_000001340,290970228,GL862876.1
Chr5,Chr5_supercontig_000001341,290973270,GL862877.1
Chr5,Chr5_supercontig_000001342,290976406,GL862878.1
Chr5,Chr5_supercontig_000001343,290977935,GL862879.1
Chr5,Chr5_supercontig_000001344,290979590,GL862880.1
Chr5,Chr5_supercontig_000001345,290984016,GL862881.1
Chr5,Chr5_supercontig_000001346,290985580,GL862882.1
Chr5,Chr5_supercontig_000001347,290987741,GL862883.1
Chr5,Chr5_supercontig_000001348,290989445,GL862884.1
Chr5,Chr5_supercontig_000001349,290991024,GL862885.1
Chr5,Chr5_supercontig_000001350,290993968,GL862886.1
Chr5,Chr5_supercontig_000001351,290996536,GL862887.1
Chr5,Chr5_supercontig_000001352,290998461,GL862888.1
Chr5,Chr5_supercontig_000001353,291000328,GL862889.1
Chr5,Chr5_supercontig_000001354,291002021,GL862890.1
Chr5,Chr5_supercontig_000001355,291022335,GL862891.1
Chr5,Chr5_supercontig_000001356,291028181,GL862892.1
Chr5,Chr5_supercontig_000001357,291030878,GL862893.1
Chr5,Chr5_supercontig_000001358,291033592,GL862894.1
Chr5,Chr5_supercontig_000001359,291038576,GL862895.1
Chr5,Chr5_supercontig_000001360,291040503,GL862896.1
Chr5,Chr5_supercontig_000001361,291042332,GL862897.1
Chr5,Chr5_supercontig_000001362,291046179,GL862898.1
Chr5,Chr5_supercontig_000001363,291048206,GL862899.1
Chr5,Chr5_supercontig_000001364,291050208,GL862900.1
Chr5,Chr5_supercontig_000001365,291051743,GL862901.1
Chr5,Chr5_supercontig_000001366,291054596,GL862902.1
Chr5,Chr5_supercontig_000001367,291056403,GL862903.1
Chr5,Chr5_supercontig_000001368,291058728,GL862904.1
Chr5,Chr5_supercontig_000001369,291061086,GL862905.1
Chr5,Chr5_supercontig_000001370,291065183,GL862906.1
Chr5,Chr5_supercontig_000001371,291066870,GL862907.1
Chr5,Chr5_supercontig_000001372,291072298,GL862908.1
Chr5,Chr5_supercontig_000001373,291076342,GL862909.1
Chr5,Chr5_supercontig_000001374,291077852,GL862910.1
Chr5,Chr5_supercontig_000001375,291082071,GL862911.1
Chr5,Chr5_supercontig_000001376,291085181,GL862912.1
Chr5,Chr5_supercontig_000001377,291087578,GL862913.1
Chr5,Chr5_supercontig_000001378,291093730,GL862914.1
Chr5,Chr5_supercontig_000001379,291097460,GL862915.1
Chr5,Chr5_supercontig_000001380,291099298,GL862916.1
Chr5,Chr5_supercontig_000001381,291101273,GL862917.1
Chr5,Chr5_supercontig_000001382,291103030,GL862918.1
Chr5,Chr5_supercontig_000001383,291104665,GL862919.1
Chr5,Chr5_supercontig_000001384,291107085,GL862920.1
Chr5,Chr5_supercontig_000001385,291110221,GL862921.1
Chr5,Chr5_supercontig_000001386,291113003,GL862922.1
Chr5,Chr5_supercontig_000001387,291115032,GL862923.1
Chr5,Chr5_supercontig_000001388,291118038,GL862924.1
Chr5,Chr5_supercontig_000001389,291121611,GL862925.1
Chr5,Chr5_supercontig_000001390,291123295,GL862926.1
Chr5,Chr5_supercontig_000001391,291125245,GL862927.1
Chr5,Chr5_supercontig_000001392,291127207,GL862928.1
Chr5,Chr5_supercontig_000001393,291128725,GL862929.1
Chr5,Chr5_supercontig_000001394,291130437,GL862930.1
Chr5,Chr5_supercontig_000001395,291133248,GL862931.1
Chr5,Chr5_supercontig_000001396,291135674,GL862932.1
Chr5,Chr5_supercontig_000001397,291139093,GL862933.1
Chr5,Chr5_supercontig_000001398,291141809,GL862934.1
Chr5,Chr5_supercontig_000001399,291143902,GL862935.1
Chr5,Chr5_supercontig_000001400,291145720,GL862936.1
Chr5,Chr5_supercontig_000001401,291151153,GL862937.1
Chr5,Chr5_supercontig_000001402,291153916,GL862938.1
Chr5,Chr5_supercontig_000001403,291186157,GL862939.1
Chr5,Chr5_supercontig_000001404,291191125,GL862940.1
Chr5,Chr5_supercontig_000001405,291192992,GL862941.1
Chr5,Chr5_supercontig_000001406,291197398,GL862942.1
Chr5,Chr5_supercontig_000001407,291199108,GL862943.1
Chr5,Chr5_supercontig_000001408,291200954,GL862944.1
Chr5,Chr5_supercontig_000001409,291205018,GL862945.1
Chr5,Chr5_supercontig_000001410,291206881,GL862946.1
Chr5,Chr5_supercontig_000001411,291209769,GL862947.1
Chr5,Chr5_supercontig_000001412,291213650,GL862948.1
Chr5,Chr5_supercontig_000001413,291233239,GL862949.1
Chr5,Chr5_supercontig_000001414,291246705,GL862950.1
Chr5,Chr5_supercontig_000001415,291254908,GL862951.1
Chr5,Chr5_supercontig_000001416,291265379,GL862952.1
Chr5,Chr5_supercontig_000001417,291272793,GL862953.1
Chr5,Chr5_supercontig_000001418,291293175,GL862954.1
Chr5,Chr5_supercontig_000001419,291301476,GL862955.1
Chr5,Chr5_supercontig_000001420,291307867,GL862956.1
Chr5,Chr5_supercontig_000001421,291309638,GL862957.1
Chr5,Chr5_supercontig_000001422,291311760,GL862958.1
Chr5,Chr5_supercontig_000001423,291314355,GL862959.1
Chr5,Chr5_supercontig_000001424,291316079,GL862960.1
Chr5,Chr5_supercontig_000001425,291318558,GL862961.1
Chr5,Chr5_supercontig_000001426,291320964,GL862962.1
Chr5,Chr5_supercontig_000001427,291322994,GL862963.1
Chr5,Chr5_supercontig_000001428,291324778,GL862964.1
Chr5,Chr5_supercontig_000001429,291327000,GL862965.1
Chr5,Chr5_supercontig_000001430,291331017,GL862966.1
Chr5,Chr5_supercontig_000001431,291334609,GL862967.1
Chr5,Chr5_supercontig_000001432,291337118,GL862968.1
Chr5,Chr5_supercontig_000001433,291339491,GL862969.1
Chr5,Chr5_supercontig_000001434,291341321,GL862970.1
Chr5,Chr5_supercontig_000001435,291346040,GL862971.1
Chr5,Chr5_supercontig_000001436,291349693,GL862972.1
Chr5,Chr5_supercontig_000001437,291351469,GL862973.1
Chr5,Chr5_supercontig_000001438,291353835,GL862974.1
Chr5,Chr5_supercontig_000001439,291355849,GL862975.1
Chr5,Chr5_supercontig_000001440,291357826,GL862976.1
Chr5,Chr5_supercontig_000001441,291359504,GL862977.1
Chr5,Chr5_supercontig_000001442,291361759,GL862978.1
Chr5,Chr5_supercontig_000001443,291363286,GL862979.1
Chr5,Chr5_supercontig_000001444,291364865,GL862980.1
Chr5,Chr5_supercontig_000001445,291367671,GL862981.1
Chr5,Chr5_supercontig_000001446,291370589,GL862982.1
Chr5,Chr5_supercontig_000001447,291372118,GL862983.1
Chr5,Chr5_supercontig_000001448,291374386,GL862984.1
Chr5,Chr5_supercontig_000001449,291376269,GL862985.1
Chr5,Chr5_supercontig_000001450,291378499,GL862986.1
Chr5,Chr5_supercontig_000001451,291380917,GL862987.1
Chr5,Chr5_supercontig_000001452,291382784,GL862988.1
Chr5,Chr5_supercontig_000001453,291385432,GL862989.1
Chr5,Chr5_supercontig_000001454,291387202,GL862990.1
Chr5,Chr5_supercontig_000001455,291390930,GL862991.1
Chr5,Chr5_supercontig_000001456,291394894,GL862992.1
Chr5,Chr5_supercontig_000001457,291404982,GL862993.1
Chr5,Chr5_supercontig_000001458,291406789,GL862994.1
Chr5,Chr5_supercontig_000001459,291408757,GL862995.1
Chr5,Chr5_supercontig_000001460,291411414,GL862996.1
Chr5,Chr5_supercontig_000001461,291414517,GL862997.1
Chr5,Chr5_supercontig_000001462,291418420,GL862998.1
Chr5,Chr5_supercontig_000001463,291420440,GL862999.1
Chr5,Chr5_supercontig_000001464,291421942,GL863000.1
Chr5,Chr5_supercontig_000001465,291424401,GL863001.1
Chr5,Chr5_supercontig_000001466,291426343,GL863002.1
Chr5,Chr5_supercontig_000001467,291428443,GL863003.1
Chr5,Chr5_supercontig_000001468,291441377,GL863004.1
Chr5,Chr5_supercontig_000001469,291447931,GL863005.1
Chr5,Chr5_supercontig_000001470,291450120,GL863006.1
Chr5,Chr5_supercontig_000001471,291452308,GL863007.1
Chr5,Chr5_supercontig_000001472,291459498,GL863008.1
Chr5,Chr5_supercontig_000001473,291461143,GL863009.1
Chr5,Chr5_supercontig_000001474,291465841,GL863010.1
Chr5,Chr5_supercontig_000001475,291467991,GL863011.1
Chr5,Chr5_supercontig_000001476,291469985,GL863012.1
Chr5,Chr5_supercontig_000001477,291471613,GL863013.1
Chr5,Chr5_supercontig_000001478,291473217,GL863014.1
Chr5,Chr5_supercontig_000001479,291476010,GL863015.1
Chr5,Chr5_supercontig_000001480,291478231,GL863016.1
Chr5,Chr5_supercontig_000001481,291480609,GL863017.1
Chr5,Chr5_supercontig_000001482,291482330,GL863018.1
Chr5,Chr5_supercontig_000001483,291483962,GL863019.1
Chr5,Chr5_supercontig_000001484,291485971,GL863020.1
Chr5,Chr5_supercontig_000001485,291488266,GL863021.1
Chr5,Chr5_supercontig_000001486,291490149,GL863022.1
Chr5,Chr5_supercontig_000001487,291493146,GL863023.1
Chr5,Chr5_supercontig_000001488,291495429,GL863024.1
Chr5,Chr5_supercontig_000001489,291497186,GL863025.1
Chr5,Chr5_supercontig_000001490,291499822,GL863026.1
Chr5,Chr5_supercontig_000001491,291503298,GL863027.1
Chr5,Chr5_supercontig_000001492,291505186,GL863028.1
Chr5,Chr5_supercontig_000001493,291511450,GL863029.1
Chr5,Chr5_supercontig_000001494,291513034,GL863030.1
Chr5,Chr5_supercontig_000001495,291514736,GL863031.1
Chr5,Chr5_supercontig_000001496,291516275,GL863032.1
Chr5,Chr5_supercontig_000001497,291517790,GL863033.1
Chr5,Chr5_supercontig_000001498,291519290,GL863034.1
Chr5,Chr5_supercontig_000001499,291521268,GL863035.1
Chr5,Chr5_supercontig_000001500,291523429,GL863036.1
Chr5,Chr5_supercontig_000001501,291525618,GL863037.1
Chr5,Chr5_supercontig_000001502,291531196,GL863038.1
Chr5,Chr5_supercontig_000001503,291536986,GL863039.1
Chr5,Chr5_supercontig_000001504,291552505,GL863040.1
Chr5,Chr5_supercontig_000001505,291554248,GL863041.1
Chr5,Chr5_supercontig_000001506,291560881,GL863042.1
Chr5,Chr5_supercontig_000001507,291569449,GL863043.1
Chr5,Chr5_supercontig_000001508,291571925,GL863044.1
Chr5,Chr5_supercontig_000001509,291580487,GL863045.1
Chr5,Chr5_supercontig_000001510,291583011,GL863046.1
Chr5,Chr5_supercontig_000001511,291585144,GL863047.1
Chr5,Chr5_supercontig_000001512,291587328,GL863048.1
Chr5,Chr5_supercontig_000001513,291589177,GL863049.1
Chr5,Chr5_supercontig_000001514,291591242,GL863050.1
Chr5,Chr5_supercontig_000001515,291594114,GL863051.1
Chr5,Chr5_supercontig_000001516,291598404,GL863052.1
Chr5,Chr5_supercontig_000001517,291601003,GL863053.1
Chr5,Chr5_supercontig_000001518,291605427,GL863054.1
Chr5,Chr5_supercontig_000001519,291608124,GL863055.1
Chr5,Chr5_supercontig_000001520,291610333,GL863056.1
Chr5,Chr5_supercontig_000001521,291611978,GL863057.1
Chr5,Chr5_supercontig_000001522,291614343,GL863058.1
Chr5,Chr5_supercontig_000001523,291617428,GL863059.1
Chr5,Chr5_supercontig_000001524,291618970,GL863060.1
Chr5,Chr5_supercontig_000001525,291630368,GL863061.1
Chr5,Chr5_supercontig_000001526,291633348,GL863062.1
Chr5,Chr5_supercontig_000001527,291643796,GL863063.1
Chr5,Chr5_supercontig_000001528,291650130,GL863064.1
Chr5,Chr5_supercontig_000001529,291653862,GL863065.1
Chr5,Chr5_supercontig_000001530,291655802,GL863066.1
Chr5,Chr5_supercontig_000001531,291658739,GL863067.1
Chr5,Chr5_supercontig_000001532,291663643,GL863068.1
Chr5,Chr5_supercontig_000001533,291666022,GL863069.1
Chr5,Chr5_supercontig_000001534,291668403,GL863070.1
Chr5,Chr5_supercontig_000001535,291675348,GL863071.1
Chr5,Chr5_supercontig_000001536,291678823,GL863072.1
Chr5,Chr5_supercontig_000001537,291682732,GL863073.1
Chr5,Chr5_supercontig_000001538,291686328,GL863074.1
Chr5,Chr5_supercontig_000001539,291690733,GL863075.1
Chr5,Chr5_supercontig_000001540,291693127,GL863076.1
Chr5,Chr5_supercontig_000001541,291695737,GL863077.1
Chr5,Chr5_supercontig_000001542,291701455,GL863078.1
Chr5,Chr5_supercontig_000001543,291704037,GL863079.1
Chr5,Chr5_supercontig_000001544,291706066,GL863080.1
Chr5,Chr5_supercontig_000001545,291708572,GL863081.1
Chr5,Chr5_supercontig_000001546,291711341,GL863082.1
Chr5,Chr5_supercontig_000001547,291714665,GL863083.1
Chr5,Chr5_supercontig_000001548,291717096,GL863084.1
Chr5,Chr5_supercontig_000001549,291718778,GL863085.1
Chr5,Chr5_supercontig_000001550,291721339,GL863086.1
Chr5,Chr5_supercontig_000001551,291723065,GL863087.1
Chr5,Chr5_supercontig_000001552,291725637,GL863088.1
Chr5,Chr5_supercontig_000001553,291727283,GL863089.1
Chr5,Chr5_supercontig_000001554,291729706,GL863090.1
Chr5,Chr5_supercontig_000001555,291732297,GL863091.1
Chr5,Chr5_supercontig_000001556,291735577,GL863092.1
Chr5,Chr5_supercontig_000001557,291739391,GL863093.1
Chr5,Chr5_supercontig_000001558,291740972,GL863094.1
Chr5,Chr5_supercontig_000001559,291766186,GL863095.1
Chr5,Chr5_supercontig_000001560,291772691,GL863096.1
Chr5,Chr5_supercontig_000001561,291775747,GL863097.1
Chr5,Chr5_supercontig_000001562,291777478,GL863098.1
Chr5,Chr5_supercontig_000001563,291779573,GL863099.1
Chr5,Chr5_supercontig_000001564,291782861,GL863100.1
Chr5,Chr5_supercontig_000001565,291787500,GL863101.1
Chr5,Chr5_supercontig_000001566,291789027,GL863102.1
Chr5,Chr5_supercontig_000001567,291793462,GL863103.1
Chr5,Chr5_supercontig_000001568,291796465,GL863104.1
Chr5,Chr5_supercontig_000001569,291802126,GL863105.1
Chr5,Chr5_supercontig_000001570,291803885,GL863106.1
Chr5,Chr5_supercontig_000001571,291806417,GL863107.1
Chr5,Chr5_supercontig_000001572,291808559,GL863108.1
Chr5,Chr5_supercontig_000001573,291812591,GL863109.1
Chr5,Chr5_supercontig_000001574,291814891,GL863110.1
Chr5,Chr5_supercontig_000001575,291819451,GL863111.1
Chr5,Chr5_supercontig_000001576,291825505,GL863112.1
Chr5,Chr5_supercontig_000001577,291833875,GL863113.1
Chr5,Chr5_supercontig_000001578,291836595,GL863114.1
Chr5,Chr5_supercontig_000001579,291845818,GL863115.1
Chr5,Chr5_supercontig_000001580,291852893,GL863116.1
Chr5,Chr5_supercontig_000001581,291878328,GL863117.1
Chr5,Chr5_supercontig_000001582,291899299,GL863118.1
Chr5,Chr5_supercontig_000001583,291900935,GL863119.1
Chr5,Chr5_supercontig_000001584,291905610,GL863120.1
Chr5,Chr5_supercontig_000001585,291907138,GL863121.1
Chr5,Chr5_supercontig_000001586,291911719,GL863122.1
Chr5,Chr5_supercontig_000001587,291917335,GL863123.1
Chr5,Chr5_supercontig_000001588,291923478,GL863124.1
Chr5,Chr5_supercontig_000001589,291924979,GL863125.1
Chr5,Chr5_supercontig_000001590,291927339,GL863126.1
Chr5,Chr5_supercontig_000001591,291928880,GL863127.1
Chr5,Chr5_supercontig_000001592,291930987,GL863128.1
Chr5,Chr5_supercontig_000001593,291932573,GL863129.1
Chr5,Chr5_supercontig_000001594,291934955,GL863130.1
Chr5,Chr5_supercontig_000001595,291936654,GL863131.1
Chr5,Chr5_supercontig_000001596,291939151,GL863132.1
Chr5,Chr5_supercontig_000001597,291940884,GL863133.1
Chr5,Chr5_supercontig_000001598,291947738,GL863134.1
Chr5,Chr5_supercontig_000001599,291950139,GL863135.1
Chr5,Chr5_supercontig_000001600,291951857,GL863136.1
Chr5,Chr5_supercontig_000001601,291954812,GL863137.1
Chr5,Chr5_supercontig_000001602,291957434,GL863138.1
Chr5,Chr5_supercontig_000001603,291958971,GL863139.1
Chr5,Chr5_supercontig_000001604,291962128,GL863140.1
Chr5,Chr5_supercontig_000001605,291965717,GL863141.1
Chr5,Chr5_supercontig_000001606,291967866,GL863142.1
Chr5,Chr5_supercontig_000001607,291970491,GL863143.1
Chr5,Chr5_supercontig_000001608,291973493,GL863144.1
Chr5,Chr5_supercontig_000001609,291976534,GL863145.1
Chr5,Chr5_supercontig_000001610,291978666,GL863146.1
Chr5,Chr5_supercontig_000001611,291980982,GL863147.1
Chr5,Chr5_supercontig_000001612,291983383,GL863148.1
Chr5,Chr5_supercontig_000001613,292014072,GL863149.1
Chr5,Chr5_supercontig_000001614,292018342,GL863150.1
Chr5,Chr5_supercontig_000001615,292022338,GL863151.1
Chr5,Chr5_supercontig_000001616,292024496,GL863152.1
Chr5,Chr5_supercontig_000001617,292026955,GL863153.1
Chr5,Chr5_supercontig_000001618,292028909,GL863154.1
Chr5,Chr5_supercontig_000001619,292034335,GL863155.1
Chr5,Chr5_supercontig_000001620,292036546,GL863156.1
Chr5,Chr5_supercontig_000001621,292038455,GL863157.1
Chr5,Chr5_supercontig_000001622,292041450,GL863158.1
Chr5,Chr5_supercontig_000001623,292043146,GL863159.1
Chr5,Chr5_supercontig_000001624,292044715,GL863160.1
Chr5,Chr5_supercontig_000001625,292048597,GL863161.1
Chr5,Chr5_supercontig_000001626,292081072,GL863162.1
Chr5,Chr5_supercontig_000001627,292082650,GL863163.1
Chr5,Chr5_supercontig_000001628,292085898,GL863164.1
Chr5,Chr5_supercontig_000001629,292092574,GL863165.1
Chr5,Chr5_supercontig_000001630,292094341,GL863166.1
Chr5,Chr5_supercontig_000001631,292096221,GL863167.1
Chr5,Chr5_supercontig_000001632,292099773,GL863168.1
Chr5,Chr5_supercontig_000001633,292102116,GL863169.1
Chr5,Chr5_supercontig_000001634,292110182,GL863170.1
Chr5,Chr5_supercontig_000001635,292113906,GL863171.1
Chr5,Chr5_supercontig_000001636,292115491,GL863172.1
Chr5,Chr5_supercontig_000001637,292117028,GL863173.1
Chr5,Chr5_supercontig_000001638,292119875,GL863174.1
Chr5,Chr5_supercontig_000001639,292122408,GL863175.1
Chr5,Chr5_supercontig_000001640,292124056,GL863176.1
Chr5,Chr5_supercontig_000001641,292126244,GL863177.1
Chr5,Chr5_supercontig_000001642,292128834,GL863178.1
Chr5,Chr5_supercontig_000001643,292133747,GL863179.1
Chr5,Chr5_supercontig_000001644,292137404,GL863180.1
Chr5,Chr5_supercontig_000001645,292139009,GL863181.1
Chr5,Chr5_supercontig_000001646,292140584,GL863182.1
Chr5,Chr5_supercontig_000001647,292145140,GL863183.1
Chr5,Chr5_supercontig_000001648,292146931,GL863184.1
Chr5,Chr5_supercontig_000001649,292151864,GL863185.1
Chr5,Chr5_supercontig_000001650,292163235,GL863186.1
Chr5,Chr5_supercontig_000001651,292168360,GL863187.1
Chr5,Chr5_supercontig_000001652,292176262,GL863188.1
Chr5,Chr5_supercontig_000001653,292179083,GL863189.1
Chr5,Chr5_supercontig_000001654,292193949,GL863190.1
Chr5,Chr5_supercontig_000001655,292196668,GL863191.1
Chr5,Chr5_supercontig_000001656,292198401,GL863192.1
Chr5,Chr5_supercontig_000001657,292202285,GL863193.1
Chr5,Chr5_supercontig_000001658,292204314,GL863194.1
Chr5,Chr5_supercontig_000001659,292209192,GL863195.1
Chr5,Chr5_supercontig_000001660,292211044,GL863196.1
Chr5,Chr5_supercontig_000001661,292214796,GL863197.1
Chr5,Chr5_supercontig_000001662,292217051,GL863198.1
